#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor
SDSS12927 0.174150 0.175000 0 20.351422 0.118918 0.026059 0.324204 0.014706 0.032635 10.482000 0.236000 53988.935725 0.807786 -0.002185 0.001246 -0.000626 2 41.786140 0.775128 -0.001121
SDSS12928 0.138680 0.139700 0 19.897068 0.116765 -0.558040 0.378518 -0.064004 0.032084 10.896000 0.208500 53972.952834 1.104233 -0.006844 0.001083 -0.003817 2 -54.990971 -0.975694 -0.001243
SDSS12930 0.146070 0.147170 0 20.061964 0.117074 1.887311 0.404985 0.021652 0.032489 10.785000 0.270500 53979.680255 0.385186 0.010853 0.001087 0.003446 2 -50.317223 -0.474529 -0.001233
SDSS12950 0.081330 0.082660 0 18.915623 0.111814 -0.331500 0.061082 -0.005329 0.020434 9.793000 0.105500 54000.046171 0.068168 0.000156 0.000421 -0.000004 2 -8.332550 -0.840276 -0.000926
SDSS12971 0.233800 0.235240 0 20.793051 0.115605 1.184623 0.581392 -0.091515 0.036030 11.563000 0.131000 53976.632575 1.192338 0.002014 0.000884 -0.003268 2 6.648502 -0.302072 -0.000647
SDSS12972 0.256550 0.258000 0 21.306745 0.125870 0.115968 0.663312 -0.080959 0.048539 8.871000 0.292000 53980.992526 0.660242 0.031906 0.001962 0.013525 2 7.958593 -0.382957 -0.000447
SDSS12977 0.245620 0.247000 0 21.151867 0.115338 0.070492 0.488739 -0.048348 0.038411 9.565000 0.271000 53994.908649 0.813422 0.003127 0.000929 -0.000898 2 13.695609 -0.250863 -0.000541
SDSS13005 0.125930 0.127000 0 19.890210 0.157613 -0.332265 0.314750 -0.012297 0.043939 10.193000 0.217000 53964.573096 1.241092 0.016150 0.003978 0.003060 2 27.395458 -0.649882 -0.001236
SDSS13025 0.223510 0.225000 0 21.236545 0.116800 0.742038 0.297371 0.028844 0.035915 10.714000 0.369500 53990.651901 0.441037 0.004694 0.001086 0.001160 2 -18.432674 0.415896 -0.000739
SDSS13038 0.102640 0.104000 0 19.206141 0.113322 1.419043 0.145956 -0.023293 0.023002 5.000000 10.000000 53988.649261 0.135905 0.002333 0.000582 0.000659 2 -12.173217 0.504606 -0.001135
SDSS13044 0.119670 0.121000 0 19.578968 0.112171 -0.014339 0.128144 -0.067870 0.022157 9.624000 0.040500 54003.155690 0.091364 0.001205 0.000500 0.000477 2 -27.457249 0.503265 -0.001221
SDSS13045 0.180550 0.182000 0 20.674320 0.118342 -0.137419 0.468702 0.052129 0.034215 10.414000 0.110000 53993.297561 1.071968 -0.007697 0.001245 -0.002972 2 -14.975061 0.537670 -0.001082
SDSS13070 0.197090 0.198530 0 20.348239 0.116183 0.949020 0.275205 -0.144736 0.028227 9.999000 0.264000 53986.572092 0.252065 0.007604 0.000840 0.002549 2 -2.214941 -0.746341 -0.000963
SDSS13072 0.229160 0.230630 0 21.093432 0.122097 0.392184 0.389836 -0.013385 0.043343 10.027000 0.109500 53988.922258 0.475350 0.013545 0.001593 0.003517 2 -25.040529 0.024371 -0.000688
SDSS13099 0.264510 0.266030 0 21.535410 0.119638 0.347212 0.787464 -0.021876 0.046516 11.053000 0.176500 53995.225429 1.406763 0.000978 0.001303 -0.001618 2 -0.181266 -1.250384 -0.000381
SDSS13135 0.103370 0.104670 0 19.373517 0.111598 -1.412953 0.069418 -0.056782 0.020707 11.161000 0.121000 54003.618428 0.060304 0.000176 0.000423 -0.000031 2 4.172286 -0.424540 -0.001140
SDSS13136 0.364410 0.366000 0 22.299562 0.131873 0.659810 0.838318 -0.101528 0.060234 11.250000 0.098000 53993.708711 1.085790 0.034886 0.001675 0.012765 2 6.140682 -0.279061 -0.000215
SDSS13152 0.205600 0.207000 0 20.662469 0.113718 0.258670 0.243737 0.007696 0.029325 9.363000 0.199000 54001.232270 0.196075 0.003031 0.000761 0.000829 2 7.052111 0.118010 -0.000894
SDSS13254 0.179810 0.180660 0 21.151747 0.120493 0.479896 0.537821 0.092962 0.039262 9.975000 0.205500 53994.278417 1.149480 -0.007139 0.001508 -0.002912 2 42.058674 -0.347028 -0.001087
SDSS13305 0.199590 0.201000 0 20.849845 0.115206 1.115009 0.309760 0.017693 0.033020 10.014000 0.104000 54003.846064 0.265389 0.005478 0.000924 0.001398 2 -28.899513 0.691214 -0.000943
SDSS13354 0.156530 0.157630 0 20.298025 0.113012 1.040064 0.162748 0.087963 0.026774 10.648000 0.225500 54006.605616 0.173794 0.001386 0.000684 0.000469 2 27.564823 -0.887272 -0.001204
SDSS13411 0.161800 0.163000 0 20.328307 0.120879 1.786215 0.373604 0.019766 0.034148 8.508000 0.256500 53987.459786 0.302829 0.014639 0.001300 0.003839 2 -44.810047 0.191662 -0.001184
SDSS13425 0.209530 0.211000 0 21.864970 0.131221 -0.977679 0.560278 0.259538 0.057176 10.360000 0.221000 53993.011501 1.131731 0.008805 0.002994 0.002468 2 -21.458321 0.054988 -0.000861
SDSS13506 0.241790 0.243000 0 21.801057 0.122422 -0.200116 0.625570 0.138533 0.046327 10.402000 0.224000 54000.581012 0.532756 0.021035 0.001645 0.006111 2 25.243341 -0.727846 -0.000575
SDSS13511 0.236460 0.237370 0 21.461512 0.117789 -1.553624 0.441449 -0.095193 0.040556 11.103000 0.086500 54002.619751 0.323149 0.010449 0.001133 0.003105 2 40.612354 -0.794122 -0.000623
SDSS13578 0.226680 0.228000 0 21.068080 0.115846 -0.245891 0.365672 -0.040327 0.036470 8.902000 0.837500 53998.759125 0.388279 0.005751 0.000948 0.001080 2 17.394697 0.704158 -0.000711
SDSS13610 0.296780 0.298260 0 21.381850 0.117785 0.079305 0.535094 -0.095522 0.041829 10.509000 0.121500 53997.009147 0.582206 0.011579 0.000906 0.001050 2 -33.985218 0.726284 -0.000167
SDSS13641 0.208520 0.210000 0 20.762042 0.114386 1.026478 0.283831 -0.031055 0.032116 5.000000 10.000000 54004.831478 0.290529 0.003820 0.000834 0.000756 2 -14.781268 -0.981143 -0.000870
SDSS13655 0.251040 0.252000 0 21.936242 0.119872 -1.339461 0.584310 0.082437 0.047361 10.996000 0.017500 53999.849782 0.559823 0.013833 0.001319 0.003153 2 39.020218 -0.994179 -0.000494
SDSS13689 0.250120 0.251600 0 20.967243 0.116581 1.161118 0.378980 -0.147913 0.037575 10.449000 0.149000 54000.150247 0.474406 0.006689 0.001015 0.001729 2 4.016125 0.807558 -0.000502
SDSS1371 0.117710 0.119090 0 19.052211 0.111960 0.789563 0.095852 -0.101397 0.021570 10.950000 0.089000 53633.310637 0.106019 0.000651 0.000459 0.000085 2 -10.626181 0.429384 -0.001214
SDSS13727 0.219710 0.221000 0 20.855502 0.115514 1.253108 0.342124 -0.040277 0.035174 9.620000 0.169500 54004.880110 0.326901 0.006424 0.000909 0.001788 2 -42.411919 0.932620 -0.000773
SDSS13736 0.149010 0.150400 0 19.972155 0.112283 1.116862 0.164507 -0.026876 0.023147 9.589000 0.274500 54015.786222 0.131890 0.001651 0.000501 0.000394 2 -23.166714 1.030971 -0.001227
SDSS13757 0.287420 0.289000 0 21.262819 0.118845 1.098936 0.429190 -0.166608 0.042413 5.000000 10.000000 53993.749889 0.633109 0.007656 0.001108 0.001103 2 -9.876911 -1.157847 -0.000219
SDSS13796 0.143600 0.145000 0 19.837994 0.111766 0.789492 0.115818 -0.018978 0.022019 10.018000 0.344500 54010.412053 0.116713 0.000606 0.000453 0.000159 2 -9.308426 0.532883 -0.001237
SDSS13830 0.328370 0.330000 0 21.644732 0.134054 1.180448 0.621330 -0.018399 0.053650 11.042000 0.316000 53990.929352 0.740286 0.036511 0.002369 0.011087 2 -8.438282 -0.382281 -0.000083
SDSS13835 0.246250 0.247700 0 21.075270 0.114566 0.624852 0.246427 -0.078392 0.034754 10.462000 0.314500 54011.462513 0.262924 0.003158 0.000832 0.001062 2 6.059644 -0.248262 -0.000536
SDSS13894 0.119660 0.121000 0 20.319989 0.113363 0.742978 0.166311 0.166043 0.027230 9.600000 0.078000 54013.687652 0.146341 0.001733 0.000735 0.000765 2 1.690610 -0.036760 -0.001221
SDSS13934 0.328380 0.330000 0 22.190461 0.136536 -0.707675 0.819169 -0.100206 0.069498 10.510000 0.047500 54007.418002 0.952551 0.041775 0.001478 0.010853 2 -17.888990 -0.435268 -0.000083
SDSS14019 0.215130 0.216400 0 21.433042 0.120494 -0.316436 0.387780 -0.021846 0.045550 9.670000 0.040000 54012.202325 0.396852 0.010555 0.001580 0.003864 2 -43.357578 -0.647952 -0.000813
SDSS14024 0.144780 0.146000 0 20.466614 0.114439 -1.922932 0.195002 0.037870 0.031511 8.378000 0.979000 54011.161767 0.204867 0.001906 0.000863 0.000786 2 -41.801437 0.916348 -0.001236
SDSS14108 0.132430 0.133000 0 20.147341 0.112393 0.248082 0.143225 -0.000855 0.024455 8.938000 0.467000 54010.210638 0.171477 0.000747 0.000564 0.000275 2 53.594646 -1.123210 -0.001243
SDSS14157 0.210820 0.211500 0 20.480731 0.114470 1.125219 0.266073 -0.058471 0.031877 10.943000 0.227000 54013.951352 0.250926 0.004189 0.000827 0.000926 2 51.136692 1.022365 -0.000850
SDSS14212 0.203990 0.205400 0 20.912346 0.114245 -0.339599 0.173027 -0.032535 0.031921 10.284000 0.048000 54012.948531 0.182820 0.002056 0.000842 0.000631 2 -29.529888 1.045011 -0.000908
SDSS14261 0.279520 0.281000 0 21.349608 0.121901 0.694248 0.461519 -0.030169 0.042765 8.814000 0.549000 54018.807905 0.367112 0.017391 0.001403 0.005581 2 -31.759598 0.253794 -0.000270
SDSS14279 0.044280 0.045390 0 17.546294 0.113705 -0.162447 0.047432 0.090515 0.023033 10.513000 0.224000 54022.045645 0.060993 0.000123 0.000447 -0.000133 2 18.488775 0.371669 -0.000238
SDSS14284 0.180370 0.181070 0 20.228837 0.112763 -0.308780 0.169404 -0.068514 0.025585 10.514000 0.119500 54014.578081 0.158648 0.001700 0.000579 0.000583 2 49.049294 -0.600944 -0.001083
SDSS14298 0.260700 0.262000 0 21.261083 0.117389 1.298349 0.380957 -0.080943 0.042088 5.000000 10.000000 54012.467434 0.338976 0.008819 0.000899 0.001041 2 -45.104950 1.223257 -0.000412
SDSS14318 0.056540 0.057830 0 17.780075 0.122398 0.864354 0.782043 0.028353 0.032176 9.930000 0.083500 54072.073569 0.823627 -0.005013 0.000623 0.010413 2 -19.574804 -0.136905 -0.000516
SDSS14331 0.212600 0.214000 0 21.246133 0.116607 0.141351 0.293878 0.014187 0.039132 9.741000 0.371000 54013.473532 0.302338 0.005643 0.001073 0.001043 2 7.888675 -0.135814 -0.000835
SDSS14397 0.369410 0.371000 0 22.210028 0.131466 -1.192797 0.603467 -0.220851 0.051095 10.479000 0.059000 54013.924295 0.746917 0.023081 0.000160 0.005482 2 6.916098 0.649507 -0.000257
SDSS14421 0.173860 0.174900 0 20.452267 0.112491 -0.745633 0.179967 -0.097808 0.025504 11.260000 0.085000 54010.902243 0.212012 0.001352 0.000456 0.000271 2 31.829882 1.252084 -0.001123
SDSS14437 0.142650 0.144000 0 19.708683 0.112226 0.594179 0.118823 -0.094830 0.023600 9.770000 0.242000 54009.820871 0.119003 0.000909 0.000527 0.000309 2 -27.919041 -1.196387 -0.001239
SDSS14451 0.177890 0.179000 0 20.152610 0.112906 0.289199 0.167229 -0.106929 0.026245 9.886000 0.310000 54011.802453 0.176689 0.001832 0.000587 0.000628 2 -51.805046 0.927069 -0.001099
SDSS14456 0.328370 0.330000 0 21.823069 0.124052 -0.040964 0.547480 -0.029396 0.048258 10.930000 0.236000 54018.663551 0.463304 0.022493 0.001329 0.005937 2 -16.448896 1.050661 -0.000083
SDSS14481 0.253510 0.255000 0 21.384596 0.123692 -1.039765 0.378598 -0.171954 0.049646 10.917000 0.044500 54020.190417 0.309302 0.015081 0.001583 0.004905 2 2.681734 0.201306 -0.000473
SDSS14735 0.300010 0.301100 0 21.706687 0.119386 -0.087397 0.420307 0.032811 0.044618 10.469000 0.198000 54013.808429 0.484648 0.011017 0.001098 0.002362 2 35.158035 0.348378 -0.000152
SDSS14816 0.105890 0.107220 0 19.370566 0.112285 -0.672680 0.092627 0.021313 0.022405 10.383000 0.204000 54021.316287 0.091724 0.000804 0.000507 0.000275 2 -23.283701 0.506056 -0.001157
SDSS14846 0.223280 0.224700 0 20.941812 0.115872 0.633837 0.287959 -0.044898 0.036059 10.904000 0.069500 54024.973881 0.279668 0.005498 0.000981 0.001245 2 7.663236 0.141581 -0.000741
SDSS14871 0.118450 0.119000 0 19.436663 0.111824 1.290990 0.111951 -0.046502 0.021557 8.922000 0.187000 54027.354197 0.123605 0.000610 0.000455 0.000095 2 54.277100 0.009360 -0.001217
SDSS14979 0.176530 0.177100 0 20.178782 0.112560 0.224801 0.139585 -0.117703 0.025137 9.807000 0.210500 54025.602856 0.143253 0.001302 0.000541 0.000246 2 54.946434 0.992816 -0.001107
SDSS14984 0.182800 0.184000 0 20.867304 0.115225 1.015744 0.332625 0.072977 0.032474 10.083000 0.129500 54024.802172 0.319621 0.005804 0.000907 0.001715 2 -46.166435 -0.092790 -0.001067
SDSS15057 0.297620 0.299000 0 21.845816 0.131068 -2.484990 0.545017 -0.058957 0.057611 9.519000 0.248000 54017.259550 0.388504 0.025754 0.001793 0.006000 2 17.881262 0.409492 -0.000163
SDSS15129 0.196990 0.198280 0 20.684448 0.114008 -0.774077 0.222962 -0.070545 0.031567 10.796000 0.281000 54023.823806 0.250777 0.002585 0.000732 0.000355 2 -41.097610 -0.321433 -0.000964
SDSS15132 0.152950 0.154300 0 19.761456 0.111718 1.067798 0.146912 -0.133296 0.021892 9.218000 0.360500 54026.527016 0.138607 0.000861 0.000427 0.000027 2 -30.299767 0.197686 -0.001216
SDSS15161 0.248500 0.249540 0 21.203185 0.117491 -0.284969 0.307134 -0.053995 0.041325 10.744000 0.113000 54025.356721 0.359183 0.007082 0.001200 0.003075 2 35.842915 0.819003 -0.000516
SDSS15171 0.138180 0.139200 0 19.659001 0.111860 0.680037 0.143794 -0.078535 0.022334 8.724000 0.786000 54029.168513 0.136019 0.000743 0.000477 0.000299 2 -55.207462 -1.064489 -0.001243
SDSS15201 0.207040 0.208500 0 21.801005 0.117479 -1.245704 0.453680 0.094327 0.040301 11.143000 0.140500 54028.286993 0.395634 0.008227 0.001126 0.001288 2 -22.480585 0.003639 -0.000882
SDSS15203 0.214680 0.216000 0 20.730053 0.114437 1.114217 0.263445 -0.024767 0.032008 10.047000 0.185000 54027.179809 0.268008 0.003543 0.000828 0.000709 2 15.734715 0.183087 -0.000817
SDSS15213 0.306320 0.307000 0 21.733825 0.127264 -0.084184 0.592276 -0.086541 0.056384 10.901000 0.175000 54026.323110 0.663553 0.027689 0.001851 0.011371 2 53.019138 -0.100142 -0.000126
SDSS15219 0.246950 0.248000 0 21.056951 0.114812 -0.146222 0.372589 -0.154043 0.035755 10.809000 0.104000 54030.968865 0.334251 0.004943 0.000831 0.001694 2 34.611145 0.226688 -0.000529
SDSS15222 0.198010 0.199430 0 20.948974 0.115064 -1.339491 0.278284 0.011075 0.034057 11.260000 0.217500 54031.122439 0.250413 0.003905 0.000863 0.001005 2 2.853377 0.702744 -0.000956
SDSS15229 0.222560 0.224000 0 21.024295 0.115270 0.685016 0.287151 -0.032572 0.037334 8.926000 0.266500 54033.214579 0.299612 0.004428 0.000918 0.001028 2 4.831984 1.090719 -0.000747
SDSS15234 0.135080 0.136300 0 20.461573 0.113196 0.900230 0.203830 0.127760 0.027496 10.399000 0.278000 54032.802059 0.198382 0.001851 0.000708 0.000808 2 16.958336 0.828198 -0.001244
SDSS15259 0.210540 0.212000 0 20.791873 0.114240 0.419532 0.264210 -0.014647 0.032773 9.864000 0.359500 54026.334023 0.270027 0.003222 0.000810 0.000330 2 -22.455803 -0.407819 -0.000853
SDSS15287 0.272580 0.274000 0 21.161073 0.114210 1.423274 0.314104 -0.072993 0.034771 10.405000 0.068500 54030.380702 0.329032 0.003936 0.000771 0.000923 2 -36.040318 -1.057435 -0.000319
SDSS15301 0.246600 0.248000 0 20.665733 0.114128 -0.338697 0.200401 -0.138562 0.033038 10.280000 0.220000 54035.911583 0.214746 0.002317 0.000768 0.000920 2 -36.420082 0.589106 -0.000533
SDSS15354 0.220680 0.222100 0 21.520886 0.119891 -2.264612 0.353956 0.085193 0.048488 10.500000 0.040000 54024.622973 0.494399 0.005862 0.001506 0.000780 2 6.773676 -0.125976 -0.000764
SDSS15356 0.274470 0.276000 0 21.436954 0.118156 -0.707454 0.476230 -0.049484 0.045061 10.276000 0.217000 54029.242189 0.460967 0.010270 0.001140 0.003784 2 -24.946684 0.409944 -0.000305
SDSS15365 0.176560 0.178000 0 20.504592 0.113446 0.829711 0.230693 -0.036910 0.027501 10.865000 0.012000 54038.074278 0.184407 0.003262 0.000588 0.000979 2 -5.443342 1.249090 -0.001107
SDSS15383 0.310880 0.312000 0 21.860479 0.122790 0.212271 0.705383 -0.033941 0.049518 10.609000 0.016500 54030.555468 0.709456 0.024801 0.001170 0.005592 2 34.149532 -0.155162 -0.000111
SDSS15421 0.184350 0.185370 0 20.641715 0.112927 0.174788 0.255855 -0.043682 0.026039 10.149000 0.183000 54035.159684 0.227402 0.002745 0.000563 0.000872 2 33.741600 0.602507 -0.001057
SDSS15425 0.159350 0.159890 0 19.907795 0.111983 0.971182 0.165340 -0.006110 0.022705 10.398000 0.132000 54038.060608 0.150359 0.001276 0.000477 0.000573 2 55.561081 0.478286 -0.001194
SDSS15433 0.219760 0.221100 0 20.943822 0.114935 -0.088272 0.258088 -0.067736 0.034762 10.585000 0.097500 54037.383351 0.249863 0.003603 0.000851 0.001033 2 14.879633 -0.256513 -0.000772
SDSS15440 0.252050 0.253000 0 21.586693 0.118220 -0.623735 0.491254 0.065746 0.042554 10.556000 0.014500 54030.999218 0.416096 0.011144 0.001214 0.004489 2 39.720669 0.090127 -0.000485
SDSS15443 0.181220 0.181910 0 20.192003 0.112167 1.560538 0.180585 -0.041282 0.023888 10.223000 0.218000 54041.288634 0.167602 0.001600 0.000500 0.000616 2 49.867435 -0.318030 -0.001078
SDSS15453 0.173730 0.175000 0 20.549280 0.114314 1.150037 0.253016 -0.024265 0.028594 8.651000 0.296000 54038.180564 0.181712 0.004879 0.000730 0.001848 2 -40.331696 -1.024288 -0.001124
SDSS15456 0.380470 0.382100 0 21.980928 0.125480 -1.212778 0.758937 -0.090551 0.060549 10.799000 0.261000 54030.298116 0.750983 0.025155 0.001001 0.011893 2 -28.132738 -0.903413 -0.000375
SDSS15461 0.178650 0.180000 0 20.359333 0.113319 -0.162051 0.207846 -0.100206 0.026104 10.186000 0.340000 54036.984243 0.173309 0.002788 0.000606 0.001070 2 -33.152515 -0.494677 -0.001094
SDSS15466 0.245680 0.247000 0 21.326555 0.120181 -1.061965 0.391983 0.027935 0.046676 10.482000 0.356500 54036.652006 0.353020 0.010340 0.001477 0.003449 2 -42.354958 -0.123220 -0.000541
SDSS15467 0.209100 0.210410 0 20.592027 0.115699 0.801260 0.260652 -0.067945 0.033460 10.402000 0.250000 54038.902146 0.194597 0.005697 0.000954 0.002154 2 -39.980064 -0.177441 -0.000865
SDSS15504 0.249470 0.251000 0 21.852696 0.131353 2.337170 0.726209 0.205582 0.057909 10.727000 0.105500 54039.808975 0.570462 0.040892 0.002883 0.017225 2 -14.298554 -0.876422 -0.000507
SDSS15508 0.133920 0.135000 0 19.607858 0.111798 0.882983 0.104330 -0.059231 0.022270 9.879000 0.261000 54041.562599 0.091954 0.000609 0.000469 0.000273 2 27.168976 -0.576611 -0.001244
SDSS15583 0.177060 0.178000 0 20.736464 0.113873 -0.296321 0.205496 0.025339 0.030116 9.039000 0.335500 54041.009004 0.189287 0.002797 0.000735 0.001257 2 37.731079 0.946299 -0.001104
SDSS15584 0.281110 0.282000 0 21.439311 0.117530 0.314981 0.404869 -0.044998 0.044132 10.623000 0.033500 54038.128868 0.391269 0.008833 0.001045 0.003416 2 43.495464 0.986965 -0.000259
SDSS15648 0.173830 0.175020 0 21.032398 0.122163 -1.453750 0.357753 0.113585 0.043923 11.175000 0.123500 54042.568941 0.290054 0.012903 0.001872 0.006138 2 -46.281616 -0.194823 -0.001123
SDSS15674 0.196540 0.198000 0 21.017687 0.117701 -0.343601 0.301808 0.004228 0.037156 5.000000 10.000000 54040.283234 0.233265 0.008012 0.001193 0.003642 2 -19.170843 0.262909 -0.000968
SDSS15704 0.363970 0.365000 0 22.059517 0.127982 -0.048590 0.701920 -0.171360 0.055876 10.679000 0.169000 54043.002778 0.685907 0.027972 0.000890 0.014683 2 40.210735 0.658751 -0.000211
SDSS15756 0.378350 0.380000 0 22.421908 0.135103 -0.960604 0.712176 -0.250149 0.060550 11.371000 0.094000 54035.760135 0.821046 0.029350 -0.000107 0.008533 2 0.374834 0.275974 -0.000349
SDSS15776 0.316460 0.317600 0 21.846724 0.121555 -2.281762 0.560543 -0.146321 0.049708 10.899000 0.005000 54033.830189 0.490027 0.016160 0.000877 0.006370 2 32.829441 -0.998258 -0.000096
SDSS1580 0.183220 0.184000 0 20.272733 0.114206 0.879572 0.228368 -0.038487 0.027067 11.198000 0.162000 53634.026193 0.205026 0.003957 0.000672 0.000584 2 45.323063 -0.644066 -0.001065
SDSS15868 0.241020 0.242000 0 21.005963 0.116005 0.328735 0.264211 -0.140847 0.037003 10.417000 0.046000 54044.253909 0.220235 0.005325 0.000998 0.001937 2 38.099796 -0.713578 -0.000582
SDSS15872 0.202030 0.203000 0 20.556408 0.117009 0.781434 0.308151 -0.064131 0.035853 9.304000 0.135000 54047.769325 0.205691 0.008139 0.001205 0.003642 2 36.722496 -0.327810 -0.000924
SDSS15897 0.168690 0.170000 0 20.889914 0.116161 -2.457456 0.260674 0.015791 0.036647 10.655000 0.048000 54041.523636 0.222584 0.003928 0.001095 0.001464 2 11.681450 -1.032905 -0.001151
SDSS15901 0.197940 0.199000 0 20.774797 0.114551 0.030200 0.255743 -0.040623 0.029762 9.669000 0.334500 54045.458248 0.203833 0.004620 0.000779 0.001974 2 31.976303 -0.535389 -0.000957
SDSS16021 0.122760 0.124000 0 19.617670 0.112478 -0.346980 0.126820 -0.038204 0.023745 9.842000 0.114000 54049.119852 0.113526 0.001342 0.000570 0.000751 2 13.843731 -0.388811 -0.001229
SDSS16032 0.203180 0.204000 0 20.758955 0.114994 -0.819482 0.239931 -0.108570 0.033663 5.000000 10.000000 54046.404693 0.178185 0.004069 0.000914 0.001638 2 44.069218 -0.410771 -0.000914
SDSS16069 0.127390 0.128770 0 20.104432 0.113191 0.878535 0.217333 0.156630 0.026638 10.980000 0.250500 54050.756670 0.185417 0.002579 0.000714 0.001592 2 -18.753925 -1.006598 -0.001238
SDSS16072 0.275490 0.277000 0 21.533317 0.127184 0.275684 0.624905 -0.016258 0.053694 10.640000 0.006500 54046.850417 0.490002 0.030689 0.002286 0.013875 2 3.124440 -0.977309 -0.000298
SDSS16073 0.144680 0.146000 0 20.257201 0.112388 0.723179 0.185303 -0.006892 0.024196 9.779000 0.152000 54051.434569 0.157008 0.001746 0.000569 0.000895 2 8.107763 -1.054001 -0.001236
SDSS16093 0.334360 0.336000 0 21.862025 0.132618 1.029207 0.735059 -0.063637 0.055995 10.107000 0.415000 54045.023346 0.638371 0.042300 0.001527 0.011413 2 -9.637529 1.132483 -0.000085
SDSS16099 0.195800 0.196950 0 20.704275 0.113084 2.030525 0.369443 0.023292 0.026103 10.365000 0.077500 54054.439105 0.307148 0.005445 0.000622 0.002735 2 26.420935 -1.054386 -0.000973
SDSS16100 0.193920 0.195000 0 21.065011 0.117691 -0.393434 0.350479 0.051510 0.037507 9.122000 0.646500 54048.043112 0.255318 0.009565 0.001277 0.004810 2 30.436289 -1.032410 -0.000988
SDSS16106 0.249730 0.251200 0 21.020950 0.120462 -0.628986 0.364023 -0.150136 0.047564 10.831000 0.096000 54045.424735 0.303232 0.011843 0.001547 0.005396 2 -27.910652 -1.148781 -0.000505
SDSS16116 0.148600 0.150000 0 19.970319 0.112448 0.508881 0.286742 -0.097611 0.024792 9.512000 0.089500 54053.281814 0.232875 0.003219 0.000562 0.002271 2 -4.697990 -1.105807 -0.001228
SDSS16165 0.155960 0.157000 0 20.146078 0.112725 0.344199 0.222938 -0.032000 0.024798 5.000000 10.000000 54052.896254 0.192094 0.002637 0.000594 0.001305 2 30.733135 -0.533872 -0.001206
SDSS16185 0.095820 0.097000 0 19.773444 0.112716 -2.309599 0.224051 0.069933 0.025445 9.507000 0.009500 54053.891092 0.146951 0.001706 0.000589 0.000816 2 16.868069 -0.269365 -0.001081
SDSS16206 0.150650 0.152000 0 20.403921 0.113842 -2.565430 0.550751 -0.008622 0.031343 10.684000 0.025000 54056.990454 0.248282 0.008228 0.000829 0.007441 2 5.788190 -0.053633 -0.001223
SDSS16211 0.309330 0.310940 0 22.130926 0.137464 -1.964016 0.625845 0.004445 0.070422 11.226000 0.005000 54041.487206 0.575672 0.033017 0.002280 0.008643 2 -11.835910 0.266932 -0.000115
SDSS16213 0.248570 0.250000 0 21.127943 0.115731 0.279927 0.429849 -0.096848 0.038360 5.000000 10.000000 54053.580676 0.414496 0.007837 0.000993 0.003899 2 8.971051 0.258405 -0.000515
SDSS16232 0.365540 0.367000 0 22.136490 0.137024 -0.145799 0.829010 -0.111398 0.068462 10.504000 0.105000 54045.028681 0.842626 0.049056 0.002465 0.026024 2 17.205410 -0.989553 -0.000224
SDSS16259 0.117710 0.119080 0 20.039870 0.113079 -1.540003 0.224010 0.075020 0.027652 11.013000 0.170000 54052.309148 0.199371 0.001412 0.000697 0.001004 2 -7.970029 0.856355 -0.001214
SDSS16276 0.191760 0.193000 0 20.740998 0.114367 -0.018646 0.551403 -0.026411 0.031850 8.820000 0.348000 54057.368692 0.366500 0.009763 0.000814 0.006101 2 20.578657 1.010615 -0.001004
SDSS16281 0.182550 0.184000 0 20.473840 0.114391 -0.873266 0.510227 -0.073170 0.032312 10.141000 0.043500 54055.402926 0.345403 0.008315 0.000855 0.006058 2 -7.057849 -0.668052 -0.001069
SDSS16350 0.234720 0.236100 0 21.130073 0.116813 -1.345527 0.544367 -0.090072 0.043795 10.525000 0.069000 54054.128124 0.441841 0.010202 0.001209 0.006173 2 -36.360512 -0.885831 -0.000638
SDSS16352 0.246470 0.248000 0 20.845774 0.115433 0.273411 0.849504 -0.141815 0.039512 9.769000 0.547500 54059.082427 0.673456 0.016410 0.001047 0.014561 2 -13.750642 -0.873365 -0.000534
SDSS16402 0.288450 0.290000 0 20.859757 0.116661 -0.872064 0.779949 -0.186671 0.042448 10.996000 0.099500 54059.492014 0.554159 0.016799 0.001030 0.012985 2 -23.632280 0.265275 -0.000213
SDSS16473 0.209600 0.211000 0 20.739132 0.115465 -1.073325 0.867789 -0.148416 0.041364 9.907000 0.239000 54062.360432 0.840318 0.004784 0.000872 0.014738 2 -31.387848 0.588515 -0.000861
SDSS16618 0.191980 0.193200 0 20.466522 0.114573 -0.792727 0.603726 -0.097090 0.032471 9.907000 0.121500 54067.262264 0.701596 -0.000817 0.000515 0.008545 2 21.279373 -1.218938 -0.001002
SDSS16619 0.114020 0.115100 0 19.173326 0.113460 -0.191925 0.593399 -0.085850 0.027195 8.332000 0.725500 54069.581329 0.683113 -0.007744 0.000289 0.009223 2 25.938738 -1.111919 -0.001200
SDSS16641 0.113890 0.115000 0 19.719269 0.113093 1.053347 0.621248 0.039734 0.029796 10.477000 0.166000 54069.197859 0.628262 0.002892 0.000595 0.010691 2 23.561230 -0.403632 -0.001199
SDSS16737 0.198800 0.200000 0 20.519882 0.124264 -0.443610 0.714551 -0.075727 0.045945 10.070000 0.369000 54068.757201 0.946165 -0.008166 0.000504 0.010785 2 -47.167320 -0.952322 -0.000950
